Pincode,Place Name,Latitude,Longitude
712148,Magra,22.9833,88.3667
712147,Itachuna,23.0333,88.325
712138,Khalisani,22.5167,88.0828
712137,Gondalpara,22.5167,88.0828
712136,Palpara,22.5167,88.0828
712125,Telinipara,22.7657,88.1281
712123,Bandel Junction,22.7657,88.1281
712122,Badenganj,22.7657,88.1281
712121,Adconagar,22.7657,88.1281
712104,Sahaganj,22.9275,88.3944
712103,Hooghly,22.8956,88.4025
712102,Chinsura Rs,22.7632,87.9823
712101,Chandra,22.4667,87.15
711416,Manikura,22.5056,88.0958
711415,Pantihal,22.5056,88.0958
711414,Maju,22.6192,88.1028
711413,Gazipur,22.3919,88.0889
711412,Chitrasenpur,22.5056,88.0958
711409,Makardah,22.6104,88.1143
711408,Jagatballavpur,22.6104,88.1143
711406,Garalgacha,22.6104,88.1143
711405,Domjur,22.6408,88.2203
711403,Bank,22.6104,88.1143
711402,Baltikuri,22.6104,88.1143
711401,Amta,22.58,88.0083
711327,Howrah,22.5439,88.1381
711326,Sasoti,22.5439,88.1381
711325,Panitras,22.5439,88.1381
711324,Samta,22.5439,88.1381
711322,Panchla,22.5439,88.1381
711321,G I Press Colony,22.5439,88.1381
711315,Uluberia,22.4717,88.1136
711313,Sankrail,22.55,88.2
711311,Jagaeha,22.5087,88.1656
711310,Fort Gloster,22.5044,88.1833
711309,Delta Mills,22.105,88.1142
711307,Chakashi,22.105,88.1142
711304,Banipur Howrah,22.105,88.1142
711301,Anantapur,22.105,88.1142
711227,Ghoshpara,23.7333,87.9833
711226,Udayanarayanpur,23.7333,87.9833
711225,Pancharule,23.7333,87.9833
711224,Dankuni,23.7333,87.9833
711205,Sambay Pallay,22.6147,88.3618
711204,Liluah,22.5833,88.3833
711201,Bally,22.6461,88.3403
711109,Danesh Sk Lane,22.8115,88.0249
711108,Netajigarh,22.8115,88.0249
711107,Ghusuri,22.6167,88.35
711106,Salka H O,22.8115,88.0249
711105,Dasnagar,22.8115,88.0249
711104,Santragachi,22.5833,88.3
711103,Andul Road,22.8115,88.0249
711102,Shibpur,23.7167,87.05
711101,Pachal Bazar,22.3294,88.3994
700155,Abdalpur,22.569,88.3697
700154,Boral,22.569,88.3697
700153,Laskarpur,22.569,88.3697
700152,Panchpota,22.569,88.3697
700151,Dakshin Jagatdal,22.569,88.3697
700150,Sonarpur,22.569,88.3697
700149,Rajpur,22.569,88.3697
700148,Harinavi,22.569,88.3697
700147,Subhasgram,22.569,88.3697
700146,Kodalia,22.569,88.3697
700145,Malancha Mahinagar,22.569,88.3697
700144,Baruipur Bazar,22.569,88.3697
700143,Sarkarpool,22.569,88.3697
700142,Santoshpur (Mahestala),22.569,88.3697
700141,Maheshtala,22.569,88.3697
700140,Batanagar,22.569,88.3697
700139,Vivekananda Pally,22.569,88.3697
700138,Pujali,22.569,88.3697
700137,Budge Budge,22.569,88.3697
700136,Rajarhat Gopalpur,22.569,88.3697
700135,Rajarhat,22.569,88.3697
700134,Nilachal,22.569,88.3697
700133,Michale Nagar,22.569,88.3697
700132,Ganga Nagar,22.569,88.3697
700131,New Barrackpore,22.569,88.3697
700130,Madhyagram Bazar,22.569,88.3697
700129,Madhyamgram,22.569,88.3697
700128,Badu,22.569,88.3697
700127,Hridaypur,22.569,88.3697
700126,Navanalli,22.569,88.3697
700125,Noapara,22.569,88.3697
700124,Barasat H O,22.569,88.3697
700123,Talpukur,22.569,88.3697
700122,Nonachandanpukur,22.569,88.3697
700121,Nilganj Bazar,22.569,88.3697
700120,Orderly Bazar,22.569,88.3697
700119,Brahmasthan,22.569,88.3697
700118,Rahara,22.569,88.3697
700117,Jeliapara,22.569,88.3697
700116,Balaram Dharma Sopan,22.569,88.3697
700115,Sukchar,22.569,88.3697
700114,Panihati,22.569,88.3697
700113,Natagarh,22.569,88.3697
700112,Pansila,22.569,88.3697
700111,Ghola Bazar,22.569,88.3697
700110,Bijoypur,22.569,88.3697
700109,Agarpara,22.569,88.3697
700108,Indian Statistical Institute,22.569,88.3697
700107,East Kolkata Township,22.569,88.3697
700106,Bidhannagar Ib Market,22.569,88.3697
700105,Dhapa,22.569,88.3697
700104,Joka,22.569,88.3697
700103,Narendrapur,22.569,88.3697
700102,Krishnapur,22.569,88.3697
700101,Prafullakanan,22.569,88.3697
700100,Vip Nagar,22.569,88.3697
700099,Kalikapur,22.569,88.3697
700098,Bidhan Nagar Sai Complex,22.569,88.3697
700097,Purbachal,22.569,88.3697
700096,Brahmapur,22.569,88.3697
700095,Golf Green,22.569,88.3697
700094,Panchasayar,22.569,88.3697
700093,Purba Putiary,22.569,88.3697
700092,Regent Estate,22.569,88.3697
700091,Sech Bhavan,22.569,88.3697
700090,Noapara,22.569,88.3697
700089,Kalindi Housing Estate,22.569,88.3697
700088,Telecom Factory,22.569,88.3697
700087,New Market,22.569,88.3697
700086,Bagha Jatin,22.569,88.3697
700085,Sarani,22.569,88.3697
700084,Kamdahari,22.569,88.3697
700083,Nandannagar,22.569,88.3697
700082,Keorapukur Bazar,22.569,88.3697
700081,Rajbari Colony,22.569,88.3697
700080,Jessore Road,22.569,88.3697
700079,Italgacha,22.569,88.3697
700078,Jadavgarh,22.569,88.3697
700077,Bediapara,22.569,88.3697
700076,Dakshineswar,22.569,88.3697
700075,Viviekanagar,22.569,88.3697
700074,Motijheel,22.569,88.3697
700073,Kolkata University,22.569,88.3697
700072,Hindustan Building,22.569,88.3697
700071,Russel Street,22.569,88.3697
700069,Income Tax Building,22.569,88.3697
700068,Jodhpur Park,22.569,88.3697
700067,Lily Biscuit,22.569,88.3697
700066,Bidhangarh,22.569,88.3697
700065,Subhas Nagar (Durganagar),22.569,88.3697
700064,Bidhan Nagar,22.569,88.3697
700063,Paschim Barisha,22.569,88.3697
700062,W B G S Camp,22.569,88.3697
700061,Sarsoona,22.569,88.3697
700060,Mahendra Banerjee Road,22.569,88.3697
700059,Baguiati Super Market,22.569,88.3697
700058,Kamarhati Mills,22.569,88.3697
700057,Ariadaha,22.569,88.3697
700056,Belgharia Mohini Mills,22.569,88.3697
700055,Shyamnagar Dum Dum,22.569,88.3697
700054,Kankurgachi,22.569,88.3697
700053,Nalini Ranjan Avenue,22.569,88.3697
700052,Kolkata Air Port,22.569,88.3697
700051,Birati,22.569,88.3697
700050,South Sinthee,22.569,88.3697
700049,Nimta,22.569,88.3697
700048,Basak Bagan,22.569,88.3697
700047,Naktala,22.569,88.3697
700046,Gobinda Khatik Road,22.569,88.3697
700045,La Gardens,22.569,88.3697
700044,Rajabagan Dok Yeard,22.569,88.3697
700043,Sonai,22.569,88.3697
700042,Bose Pukur Road,22.569,88.3697
700041,Paschim Putuary,22.569,88.3697
700040,Russa,22.569,88.3697
700039,Picnic Garden,22.569,88.3697
700038,Sahapur,22.569,88.3697
700037,Belgachia,22.569,88.3697
700036,Bengal Immunity,22.569,88.3697
700035,Desh Bandhu Road,22.569,88.3697
700034,Behala Municipal Market,22.569,88.3697
700033,Indrani Park,22.569,88.3697
700032,Hossain Road,22.569,88.3697
700031,K P Roy Lane,22.569,88.3697
700030,Sethbagan,22.569,88.3697
700029,Sarat Bose Road,22.569,88.3697
700028,Kumarpare,22.569,88.3697
700027,Alipore Store Yard,22.569,88.3697
700026,Keoratala,22.569,88.3697
700025,Ramkrishna Park,22.569,88.3697
700024,Reach,22.569,88.3697
700023,Raja Janakinath,22.569,88.3697
700022,Bakery Road,22.569,88.3697
700021,Fort Willium,22.569,88.3697
700020,Chandra Bose Road,22.569,88.3697
700019,Ballygunge Science College,22.569,88.3697
700018,Bartala,22.569,88.3697
700017,Circus Avenue,22.569,88.3697
700016,Elliot Road,22.569,88.3697
700015,Seal Lane,22.569,88.3697
700014,Taltala,22.569,88.3697
700013,Mott Lane,22.569,88.3697
700012,Sankaritala,22.569,88.3697
700011,Narkeldanga,22.569,88.3697
700010,Subhas Sarobar,22.569,88.3697
700009,Sarani Rarsibagan,22.569,88.3697
700008,Barisha,22.569,88.3697
700007,Barabazar H O,22.569,88.3697
700006,Beadon Street,22.569,88.3697
700005,Hatkhola,22.569,88.3697
700004,R G Kar M C Hospital,22.569,88.3697
700003,Patrika,22.569,88.3697
700002,Satchasipara,22.569,88.3697
700001,Treasury Building,22.569,88.3697
695618,Nagaroor,8.4333,77.05
695616,Bharathannur,8.4333,77.05
695614,Adayamon B.O,8.4333,77.05
695604,Pakalkuri B.O,8.4333,77.05
695602,Malakkal B.O,8.4333,77.05
695585,Sainik School,8.4333,77.05
695581,Irinchayam B.O,8.4333,77.05
695571,Machel B.O,8.4333,77.05
695563,Idinjar B.O,8.4333,77.05
695562,Pacha,8.4333,77.05
695561,Irinava B.O,8.4333,77.05
695551,Bonaccord Edso,8.4333,77.05
695543,Uriakode B.O,8.4333,77.05
695526,Lourdupuram B.O,8.4333,77.05
695507,Ooruttambalam,8.4333,77.05
695506,Uchakada,8.4333,77.05
695503,Dhanuvachapuram,8.4333,77.05
695501,Balaramapuram,8.4333,77.05
695323,Badaje B.O,8.4333,77.05
695311,Edava,8.4333,77.05
695310,Haritharapuram B.O,8.4333,77.05
695306,Kadakkavur,8.4333,77.05
695305,Sasthavattom B.O,8.4333,77.05
695143,Vadasserikonam,8.4333,77.05
695133,Olathanni B.O,8.4333,77.05
695125,Dalmugham B.O,8.4333,77.05
695122,Chaikottukonam B.O,8.4333,77.05
695104,Oorupoika B.O,8.4333,77.05
695103,Ilamba Edso,8.4333,77.05
695102,Alamcode,8.4333,77.05
695041,Jawahar Nagar,8.4333,77.05
695038,P.T.P Nagar,8.4333,77.05
695027,Pachallur Edso,8.4333,77.05
695020,Ookode B.O,8.4333,77.05
695019,Industrial Estate Tvm,8.4333,77.05
695015,Nalanchira,8.4333,77.05
695013,Kachani B.O,8.4333,77.05
695011,Ulloor B.O,8.4333,77.05
695010,Sasthamangalam,8.4333,77.05
695005,Oolampara B.O,8.4333,77.05
695004,Goureesapattam B.O,8.4333,77.05
691601,Inchavila B.O,8.8333,76.9167
691589,Umayanallur Ind Estate,8.8333,76.9167
691584,Vadakkumbhagam B.O,8.8333,76.9167
691583,Edapallicotta B.O,8.8333,76.9167
691581,Sakthikulangara,8.8333,76.9167
691579,Aduthala B.O,8.8333,76.9167
691577,Decent Jn B.O,8.8333,76.9167
691573,Adichanallur,8.8333,76.9167
691572,Chathannur,8.8333,76.9167
691560,Mailom B.O,8.8333,76.9167
691555,Edathitta B.O,8.8333,76.9167
691553,Kadambanad South,8.8333,76.9167
691552,Kadambanad,8.8333,76.9167
691551,Sadanandapuram Edso,8.8333,76.9167
691547,Ummannur Edso,8.8333,76.9167
691546,Thalachira Edso,8.8333,76.9167
691541,Madathara,8.8333,76.9167
691539,Illamadu Edso,8.8333,76.9167
691537,Mailode B.O,8.8333,76.9167
691536,Kadakkal,8.8333,76.9167
691534,Chadayamangalam,8.8333,76.9167
691529,Vadakkadathukavu Jn.Edso,8.8333,76.9167
691523,Adur Kla,8.8333,76.9167
691515,Nallila,8.8333,76.9167
691512,Odanavattom,8.8333,76.9167
691510,Akkal B.O,8.8333,76.9167
691508,Chakkuvarakkal B.O,8.8333,76.9167
691505,Kadakkode B.O,8.8333,76.9167
691503,Padappakkara B.O,8.8333,76.9167
691502,East Kallada,8.8333,76.9167
691500,West Kallada,8.8333,76.9167
691330,Bharatheepuram Edso,8.8333,76.9167
691329,Urukunnu Esdo,8.8333,76.9167
691312,Kadamancode B.O,8.8333,76.9167
691310,Dally B.O,8.8333,76.9167
691309,Edapalayam B.O,8.8333,76.9167
691306,Vadamon B.O,8.8333,76.9167
691305,Shaliacary Estatate B.O,8.8333,76.9167
691302,Bhoothakulam,8.8333,76.9167
691019,Uliyakovil,8.8333,76.9167
691014,Chandanathope,8.8333,76.9167
691010,Vadakkevila,8.8333,76.9167
691008,Kadappakada,8.8333,76.9167
691005,T.K.M.College,8.8333,76.9167
690573,S.V Market B.O,9.3,76.4667
690561,Soornad North,9.3,76.4667
690555,Mahadevicaud Edso,9.3,76.4667
690541,Bharanicavu Edso,9.3,76.4667
690536,Vadakkumthala East,9.3,76.4667
690529,Padanilam,9.3,76.4667
690527,Govindamuttam B.O,9.3,76.4667
690526,Madathilkaranma B.O,9.3,76.4667
690524,Padinjattekara,9.3,76.4667
690523,Kadathur Ward B.O,9.3,76.4667
690522,Sooranad,9.3,76.4667
690521,Sasthamcottah,9.3,76.4667
690514,Haripad,9.3,76.4667
690513,Akamkudi B.O,9.3,76.4667
690512,Naduvattom B.O Pallippad,9.3,76.4667
690510,Olattiambalam,9.3,76.4667
690505,Vadaraplavu B.O,9.3,76.4667
690503,Illippakulam B.O,9.3,76.4667
689713,Sabarimala,10.2762,76.2548
689711,Adichipuzha B.O,10.2762,76.2548
689703,Illakollur Edso,10.2762,76.2548
689692,Adumpankulam B.O,10.2762,76.2548
689681,Ranny Edamon Edso,10.2762,76.2548
689676,Makkapuzha,10.2762,76.2548
689674,Oonakkavu B.O,10.2762,76.2548
689673,Ranny Pazhavangadi,10.2762,76.2548
689672,Ranny,10.2762,76.2548
689667,Seethathode,10.2762,76.2548
689665,Madamon Edso,10.2762,76.2548
689664,Thalachira Eram B.O,10.2762,76.2548
689662,Vadasserikara,10.2762,76.2548
689649,Kadammanitta,10.2762,76.2548
689648,Chandanapally Edso,10.2762,76.2548
689647,Oonukal Quilon B.O,10.2762,76.2548
689630,Kadapra Mannar Edso,10.2762,76.2548
689621,Vadakkumbhagom B.O,10.2762,76.2548
689614,Edappavur B.O,10.2762,76.2548
689603,Kadamankulam Edso,10.2762,76.2548
689595,Rmankary,10.2762,76.2548
689588,Vaipur,10.2762,76.2548
689587,Padimon B.O,10.2762,76.2548
689586,Chalapally B.O,10.2762,76.2548
689573,Edathua,10.2762,76.2548
689551,Othara West,10.2762,76.2548
689547,Kadapra Kumbanad Edso,10.2762,76.2548
689546,Othara,10.2762,76.2548
689545,Thadiyoor,10.2762,76.2548
689544,Paduthode B.O,10.2762,76.2548
689543,Madathumbhagom North B.O,10.2762,76.2548
689533,Nalkalikal Edso,10.2762,76.2548
689532,Edayaranmula,10.2762,76.2548
689510,Bhudhanoor B.O,10.2762,76.2548
689503,Ulanad B.O,10.2762,76.2548
689126,Ala,10.2762,76.2548
689113,Alamthuruthi B.O,10.2762,76.2548
688562,Thakazhy,10.2762,76.2548
688561,Illichira B.O,10.2762,76.2548
688559,Naduvathunagar Edso,10.2762,76.2548
688554,Thaickal Edso,10.2762,76.2548
688547,Chandiroor Edso,10.2762,76.2548
688537,Iramallur,10.2762,76.2548
688535,Vaduthala Jetty B.O,10.2762,76.2548
688529,Kadakkarapally,10.2762,76.2548
688526,Olavaipu B.O,10.2762,76.2548
688523,Sethulekshmipuram,10.2762,76.2548
688511,Chathurthiakary Edso,10.2762,76.2548
688505,Champakulam,10.2762,76.2548
688003,Vadackal B.O,10.2762,76.2548
686730,Ooramana,9.7667,76.4
686694,Vadattupara B.O,9.7667,76.4
686693,Thalacode Kgm B.O,9.7667,76.4
686691,Nadukani B.O,9.7667,76.4
686679,Oliyapuram Edso,9.7667,76.4
686673,Randar B.O,9.7667,76.4
686671,Kadavoor B.O,9.7667,76.4
686670,Madakkathanam B.O,9.7667,76.4
686668,Nagapuzha B.O,9.7667,76.4
686667,Onakkoor B.O,9.7667,76.4
686663,Ramangalam,9.7667,76.4
686662,Edayar B.O,9.7667,76.4
686653,Kadanad Meenachil,9.7667,76.4
686651,Ullanad B.O,9.7667,76.4
686642,Pakalomattom,9.7667,76.4
686635,Kadukachira B.O,9.7667,76.4
686612,Vadakkenirappu B.O,9.7667,76.4
686605,Vadayar B.O,9.7667,76.4
686603,Chamakala B.O,9.7667,76.4
686602,Onamthuruthu B.O,9.7667,76.4
686591,Ramapuram Edso,9.7667,76.4
686588,Idamattom Edso,9.7667,76.4
686582,Adivaram,9.7667,76.4
686580,Thalanad,9.7667,76.4
686578,Bharanaganam,9.7667,76.4
686577,Madukkakunnu B.O,9.7667,76.4
686576,Ramapuram Bazar,9.7667,76.4
686574,Chakampuzha B.O,9.7667,76.4
686571,Kadaplamattom,9.7667,76.4
686564,Paduva B.O,9.7667,76.4
686555,Devagiri,9.7667,76.4
686552,Malakunnam Esdo,9.7667,76.4
686550,Kadayanikad Edso,9.7667,76.4
686548,Nalukody,9.7667,76.4
686546,Madappally,9.7667,76.4
686545,Santhipuram B.O,9.7667,76.4
686541,Edayirkkapuzha B.O,9.7667,76.4
686540,Champakara B.O,9.7667,76.4
686539,Umbidi B.O,9.7667,76.4
686538,Nalumnakkal B.O,9.7667,76.4
686534,Eara North B.O,9.7667,76.4
686532,Sachivothamapuram,9.7667,76.4
686517,Chakompathai,9.7667,76.4
686514,Wembly B.O,9.7667,76.4
686513,Rajendraprasad Colony B.O,9.7667,76.4
686512,Inchiyani B.O,9.7667,76.4
686510,Chathanthara B.O,9.7667,76.4
686502,Lakkattoor B.O,9.7667,76.4
686143,Akkarapadam B.O,9.7667,76.4
686142,Vaikom Thekkenada,9.7667,76.4
686141,Vaikom,9.7667,76.4
686124,Nadackal,9.7667,76.4
686103,Ruby Nagar B.O,9.7667,76.4
686038,Devalokom Edso,9.7667,76.4
686014,Olassa,9.7667,76.4
686012,Pakkil,9.7667,76.4
686010,Vadavathoor,9.7667,76.4
686009,Rubber Board,9.7667,76.4
686008,Gandhi Nagar Kottayam,9.7667,76.4
685620,Sahayagiri B.O,10.2762,76.2548
685619,Senapathy B.O,10.2762,76.2548
685617,Sethuparvathipuram,10.2762,76.2548
685614,Talliar,10.2762,76.2548
685613,Devicolam,10.2762,76.2548
685612,Gudarale B.O,10.2762,76.2548
685603,Idukki Painavu,10.2762,76.2548
685602,Rajapuram B.O,10.2762,76.2548
685595,Udumbannur Edso,10.2762,76.2548
685590,Adoormala B.O,10.2762,76.2548
685589,Ilapilly B.O,10.2762,76.2548
685588,Devarupara B.O,10.2762,76.2548
685586,Vadakkumuri B.O,10.2762,76.2548
685584,Mailacombu B.O,10.2762,76.2548
685582,West Kodikulam B.O,10.2762,76.2548
685566,N.R.City B.O,10.2762,76.2548
685565,Josegiri B.O,10.2762,76.2548
685563,Seliampara B.O,10.2762,76.2548
685562,South Kathipara B.O,10.2762,76.2548
685561,Adimaly,10.2762,76.2548
685554,Udumbanchola,10.2762,76.2548
685553,Pachady B.O,10.2762,76.2548
685552,Balagram B.O,10.2762,76.2548
685551,Rajakandam B.O,10.2762,76.2548
685535,Sasthanoda B.O,10.2762,76.2548
685533,Wallardie B.O,10.2762,76.2548
685531,Lakshmicoil B.O,10.2762,76.2548
685515,Kadamakuzhi B.O,10.2762,76.2548
685510,Uppukandam,10.2762,76.2548
685509,Chakkuppallam B.O,10.2762,76.2548
685505,Upputhara,10.2762,76.2548
685504,Fairfield,10.2762,76.2548
685503,Vagamon,10.2762,76.2548
685501,Hailey Buria B.O,10.2762,76.2548
683582,Paduvapuram B.O,10.2762,76.2548
683579,Airoor B.O,10.2762,76.2548
683578,South Advassey B.O,10.2762,76.2548
683577,Thabore B.O,10.2762,76.2548
683564,Edathala North,10.2762,76.2548
683561,Edathala,10.2762,76.2548
683550,Okkal,10.2762,76.2548
683549,Vaikara B.O,10.2762,76.2548
683548,Iringole,10.2762,76.2548
683545,Rayamangalam B.O,10.2762,76.2548
683544,Edavoor B.O,10.2762,76.2548
683543,Rayonpuram,10.2762,76.2548
683541,Airapuram B.O,10.2762,76.2548
683523,Gothuruthy Edso,10.2762,76.2548
683522,Vadakkekara,10.2762,76.2548
683521,Vadakkumpuram,10.2762,76.2548
683511,Alangad,10.2762,76.2548
683503,H M T Colony,10.2762,76.2548
683502,Binanipuram,10.2762,76.2548
683501,Udyogamandal,10.2762,76.2548
683108,Uliyannur B.O,10.2762,76.2548
683106,Thaikkattukara,10.2762,76.2548
683104,Rajagiri Edso,10.2762,76.2548
683103,Desom B.O,10.2762,76.2548
683102,Union Christian College,10.2762,76.2548
682559,Minicoy (Lak),10.0333,76.3
682558,Kiltan (Lak),10.0333,76.3
682557,Kalpenthi (Lak),10.0333,76.3
682556,Kadarmath (Lak),10.0333,76.3
682555,Bitra B.O,10.0333,76.3
682553,Agathi,10.0333,76.3
682552,Kadamat,10.0333,76.3
682508,Ochanathuruthu,10.0333,76.3
682502,Edavanakad,10.0333,76.3
682320,South Paravoor Edso,10.0333,76.3
682314,Paingarapally B.O,10.0333,76.3
682311,Kadackanad B.O,10.0333,76.3
682310,Vadavucode,10.0333,76.3
682309,Irmpanam,10.0333,76.3
682308,Vadayampadi B.O,10.0333,76.3
682307,Udayamperoor,10.0333,76.3
682031,Shanmughom Road,10.0333,76.3
682027,Kadamakudi B.O,10.0333,76.3
682024,Edapally,10.0333,76.3
682023,Vaduthala,10.0333,76.3
682021,Bharatha Matha College,10.0333,76.3
682020,Kadavanthara,10.0333,76.3
682014,Tatapuram,10.0333,76.3
682012,Pachalam,10.0333,76.3
682011,Banerji Road,10.0333,76.3
682008,Sotuh Chellanam B.O,10.0333,76.3
680751,Nadathara,10.4267,76.2167
680736,Vadama Edso,10.4267,76.2167
680734,Iranikulam B.O,10.4267,76.2167
680733,Madathumpady B.O,10.4267,76.2167
680732,Mala Thrisur,10.4267,76.2167
680724,Malakkappara,10.4267,76.2167
680721,Chattikulam B.O,10.4267,76.2167
680712,Madayikkonam,10.4267,76.2167
680703,Edathuruthi,10.4267,76.2167
680699,Pady,10.4267,76.2167
680695,Padiyam B.O,10.4267,76.2167
680687,Chamakkala B.O,10.4267,76.2167
680686,Chakkarapadam B.O,10.4267,76.2167
680681,Chalingad B.O,10.4267,76.2167
680671,Padinjare Vemballur B.O,10.4267,76.2167
680668,Santhipuram B.O,10.4267,76.2167
680666,Madavana B.O,10.4267,76.2167
680661,Nadavaramba,10.4267,76.2167
680655,Ollukara,10.4267,76.2167
680651,Madakkathara B.O,10.4267,76.2167
680631,Ramavarmapuram,10.4267,76.2167
680623,Vadakancherry R.S,10.4267,76.2167
680614,Naduvilkara B.O,10.4267,76.2167
680602,Nambazhikad B.O,10.4267,76.2167
680587,Vadakethara B.O,10.4333,76.2167
680585,Tali B.O,10.4333,76.2167
680582,Vadakancherry(Tcr),10.4333,76.2167
680570,Vadakkumuri,10.4333,76.2167
680569,Edasseri B.O,10.4333,76.2167
680562,Urakam,10.4333,76.2167
680554,Adat,10.4333,76.2167
680543,Kadavallur,10.4333,76.2167
680524,Padoor Chavakkad,10.4333,76.2167
680522,Chakkumkandam B.O,10.4333,76.2167
680519,Akkikavu B.O,10.4333,76.2167
680518,Agalad,10.4333,76.2167
680514,Kadappuram,10.4333,76.2167
680512,Madu B.O,10.4333,76.2167
680506,Blangad B.O,10.4333,76.2167
680503,Akathiyoor Edso,10.4333,76.2167
680501,Thalakottukara B.O,10.4333,76.2167
680319,Nandipulam Edso,10.3833,76.2917
680312,Inchakundu B.O,10.3833,76.2917
680308,Nalukettu B.O,10.3833,76.2917
680307,Chalakudi,10.3,76.35
680306,Ollur,10.4667,76.2333
680302,Alagappa Nagar,10.3833,76.2917
680301,Nandikkara B.O,10.3833,76.2917
680125,Irinjalakuda North,10.3333,76.2333
680122,Edathirinji,10.3333,76.2333
680121,Irinjalakuda,10.3333,76.2333
680104,Thaikkad,10.6,76.05
680103,Iringapuram B.O,10.6,76.05
680101,Guruvayur,10.6,76.05
680007,Vadukara B.O,10.4267,76.2167
680004,West Fort B.O,10.4267,76.2167
679592,Naduvattom Edso,10.975,76.3333
679591,Othalur West B.O,10.975,76.3333
679589,Biyyam Edso,10.975,76.3333
679586,Kadavanad B.O,10.975,76.3333
679582,Kadancherri Edso,10.975,76.3333
679579,Gramam B.O,10.975,76.3333
679575,Nannamukku South B.O,10.975,76.3333
679573,Tavanur,10.975,76.3333
679572,Irimbiliyam,10.975,76.3333
679562,Vadakkekad,10.975,76.3333
679553,Malamalkavu B.O,10.975,76.3333
679538,Thalakkasserri Edso,10.975,76.3333
679537,Chathannur Edso,10.975,76.3333
679536,Chalisseri,10.975,76.3333
679535,Chaliyattiri B.O,10.975,76.3333
679534,Mala Palaghat B.O,10.975,76.3333
679533,Nagalasseri B.O,10.975,76.3333
679532,Desamangalam,10.975,76.3333
679531,Painkulam B.O,10.975,76.3333
679515,Kadambur Pgt,10.975,76.3333
679505,Chalavara,10.975,76.3333
679503,Adakkaputhur B.O,10.975,76.3333
679501,Taruvakoanam B.O,10.975,76.3333
679354,Uppada Edso,10.975,76.3333
679352,Talekode West Edso,10.975,76.3333
679350,Ramapuram Edso,10.975,76.3333
679342,Chandakunnu Edso,10.975,76.3333
679339,Vadakkumpadam B.O,10.975,76.3333
679335,Irimbalasseri B.O,10.975,76.3333
679334,Padiripadam B.O,10.975,76.3333
679333,Nambooripotti B.O,10.975,76.3333
679330,Ramankuth B.O,10.975,76.3333
679329,Edavanna B.O,11.2,76.2333
679328,Wandoor,11.2,76.2333
679326,Edayattur B.O,11.2,76.2333
679325,Tachingandam B.O,11.2,76.2333
679324,Kadannamanna B.O,11.2,76.2333
679322,Talekode B.O,11.2,76.2333
679308,Naduvattom,10.75,76.4333
679303,Sankaramangalam B.O,10.75,76.4333
679302,Akalur B.O,10.75,76.4333
679301,Lakkidi,10.75,76.4333
679124,Vadanamkurissi Edso,10.975,76.3333
679123,Ganeshgiri,10.975,76.3333
679122,Shoranur Govt.Press,10.975,76.3333
679121,Shornaur,10.975,76.3333
679106,South Kondazhi B.O,10.975,76.3333
678706,Olinkadavu B.O,10.7278,76.5944
678702,Olive Mount B.O,10.7278,76.5944
678651,Malampuzha Dam,11.0167,76.35
678642,Nagaripuram B.O,11.0167,76.35
678641,Thadukkasseri B.O,11.0167,76.35
678632,Ummanazhi B.O,11.0167,76.35
678624,Walayar Dam,11.0167,76.35
678622,Tenari B.O,11.0167,76.35
678616,Tenur Edso,11.0167,76.35
678611,Edathara,11.0167,76.35
678601,Uppukulam B.O,11.0167,76.35
